indCol,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
2299,Metehan Guclu,Paris Saint Germain,Ligue_1,1,15,1,1,0,0.2056400030851364,0.09199123084545135,0.2056400030851364,1.2338400185108185,0.5519473850727081,1.2338400185108185,S,2,1,0,0,0,0.29763123393058777
2300,Marcelo,Lyon,Ligue_1,33,2882,0,0,1,1.5933662615716457,1.6807810589671135,1.5933662615716457,0.0497581414092464,0.05248795812180438,0.0497581414092464,D,25,11,6,0,9.689844051375985,10.182199725881219
2301,Diego Benaglio,Monaco,Ligue_1,23,2058,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,2,0,1.166294226422906,1.166294226422906
2302,Naldo,Monaco,Ligue_1,7,308,0,0,0,0.6877554729580879,0.01625760830938816,0.6877554729580879,0.2009675083319088,0.004750599830665372,0.2009675083319088,D S,3,1,0,2,0.1457900069653988,0.1620476059615612
2303,Sheyi Ojo,Reims,Ligue_1,15,443,0,0,0,1.1746984869241714,0.15957380086183548,1.1746984869241714,0.23865206280626508,0.03241905660849931,0.23865206280626508,F M S,14,4,0,0,0.4139415770769119,1.6790498048067093
2304,Nacer Chadli,Monaco,Ligue_1,16,690,0,0,0,0.11120456457138062,0.4629531614482403,0.11120456457138062,0.014504943204962688,0.060385194971509605,0.014504943204962688,M S,2,8,1,0,0.995765863917768,1.0689077144488692
2305,Diafra Sakho,Rennes,Ligue_1,2,149,0,0,0,0.09045085310935974,0,0.09045085310935974,0.05463474348887501,0.0,0.05463474348887501,F,1,0,0,0,0.10362126585096121,0.10362126585096121
2306,Matt Miazga,Nantes,Ligue_1,8,720,0,0,0,0.35141523741185665,0.21949507482349873,0.35141523741185665,0.04392690467648208,0.02743688435293734,0.04392690467648208,D,4,2,5,0,0.7721974067389965,0.9916924871504307
2307,Yann M&#039;Vila,Saint-Etienne,Ligue_1,37,3264,0,0,1,0.41542310267686844,0.887743154540658,0.41542310267686844,0.011454681139987181,0.024478211981819615,0.011454681139987181,M,14,24,5,1,10.442371591925621,11.551750548183918
2308,Manu García,Toulouse,Ligue_1,31,1858,0,0,4,0.6803551530465484,1.8337063286453485,0.6803551530465484,0.032955847025936146,0.08882323443384357,0.032955847025936146,M S,18,22,1,1,4.128116813488305,5.617507392540574
2309,Jordan Amavi,Marseille,Ligue_1,28,2177,0,0,2,0.5802095020189881,1.8649256341159344,0.5802095020189881,0.023986612393986646,0.07709844146551864,0.023986612393986646,D M S,23,26,7,2,4.610285062342882,6.036149397492409
2310,Franck Tabanou,Guingamp,Ligue_1,2,180,0,0,0,0,0,0,0.0,0.0,0.0,D,0,0,0,0,0.18580500036478043,0.18580500036478043
2311,Papy Djilobodji,Guingamp,Ligue_1,4,173,0,0,0,0.039586130529642105,0.04759708419442177,0.039586130529642105,0.0205939407379641,0.02476148888727144,0.0205939407379641,D S,2,1,1,1,0.307814821600914,0.35541190207004547
2312,Antonio Barreca,Monaco,Ligue_1,7,597,0,0,1,0.10147324204444885,0.32389041408896446,0.10147324204444885,0.01529747367504254,0.0488277006164268,0.01529747367504254,D,5,5,0,0,1.124239793047309,1.413470869883895
2313,Leandro Paredes,Paris Saint Germain,Ligue_1,16,1252,0,0,2,0.40799262560904026,2.120625569485128,0.40799262560904026,0.029328543374451777,0.1524411351866306,0.029328543374451777,M S,14,18,1,0,8.23096588999033,9.424145743250847
2314,Gianluigi Buffon,Paris Saint Germain,Ligue_1,17,1530,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,3.6467818040400743,3.6467818040400743
2315,Assane Diousse,Saint-Etienne,Ligue_1,7,201,0,0,0,0.026129121892154217,0.5741481184959412,0.026129121892154217,0.011699606817382486,0.25708124708773483,0.011699606817382486,M S,2,2,0,0,0.10192649438977242,0.6923471428453922
2316,Ciprian Tatarusanu,Nantes,Ligue_1,27,2392,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,1.4112958833575249,1.4112958833575249
2317,Steve Mandanda,Marseille,Ligue_1,31,2739,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,1,2.276777747552842,2.276777747552842
2318,Didier Ndong,Guingamp,Ligue_1,11,748,0,0,0,0.10023136530071497,0.07820129580795765,0.10023136530071497,0.012059923632438968,0.009409246821813086,0.012059923632438968,M S,3,4,3,0,0.7346230307593942,0.8602684615179896
2319,Georges-Kévin Nkoudou,Monaco,Ligue_1,3,18,0,0,0,0.09936819225549698,0,0.09936819225549698,0.4968409612774849,0.0,0.4968409612774849,S,1,0,0,0,0,0.09936819225549698
2320,Fabio,Nantes,Ligue_1,20,1294,0,0,2,0.0429619625210762,0.9140004934743047,0.0429619625210762,0.0029880808554071546,0.06357035889697636,0.0029880808554071546,D M S,3,15,3,1,2.8588691987097263,3.592698657885194
2321,Jérémy Pied,Lille,Ligue_1,11,445,0,0,2,0,1.1761693842709064,0,0.0,0.2378769541222058,0.0,D S,0,7,0,0,1.6917488053441048,2.4463286697864532
2322,Gabriel Silva,Saint-Etienne,Ligue_1,19,1428,0,0,2,0.2062846478074789,1.5162773504853249,0.2062846478074789,0.013001133265177241,0.09556369855999947,0.013001133265177241,D M S,5,7,1,0,2.087218024302274,3.7646430358290672
2323,William Vainqueur,Monaco,Ligue_1,3,79,0,0,0,0,0,0,0.0,0.0,0.0,M S,0,0,0,0,0.09814472496509552,0.09814472496509552
2324,Rene Krhin,Nantes,Ligue_1,16,1065,0,0,0,0.3286715243011713,0.011651217937469482,0.3286715243011713,0.027775058391648278,0.0009846099665467168,0.027775058391648278,M S,6,1,2,0,1.409552394412458,1.4425202244892716
2325,Pape Cheikh,Lyon,Ligue_1,12,453,0,0,0,0.37107568234205246,0.08002039790153503,0.37107568234205246,0.07372364549842102,0.01589809229831822,0.07372364549842102,M S,4,2,3,0,1.5980025045573711,1.9807847253978252
2326,Alphonse Areola,Paris Saint Germain,Ligue_1,21,1890,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,4.121691182255745,4.121691182255745
2327,Danilo,Nice,Ligue_1,22,1555,0,0,0,1.7782198525965214,1.028088804334402,1.7782198525965214,0.10291947699915557,0.059503532083663144,0.10291947699915557,M S,22,12,1,1,3.044925667345524,4.871767375618219
2328,Facundo Píriz,Montpellier,Ligue_1,6,104,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.4554223045706749,0.4554223045706749
2329,Tomas Hubocan,Marseille,Ligue_1,2,68,0,0,0,0.014115563593804836,0,0.014115563593804836,0.01868236358003581,0.0,0.01868236358003581,S,1,0,1,0,0,0
2330,François Moubandje,Toulouse,Ligue_1,22,1934,0,0,0,0.37875684909522533,0.9702129596844316,0.37875684909522533,0.017625706524596836,0.04514951725522174,0.017625706524596836,D M S,7,13,3,0,1.8888436490669847,3.1122023994103074
2331,Yann Bodiger,Toulouse,Ligue_1,1,12,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.07858836650848389,0.07858836650848389
2332,Mauro Goicoechea,Toulouse,Ligue_1,8,713,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,0.5421980395913124,0.5421980395913124
2333,Benoit Costil,Bordeaux,Ligue_1,37,3330,0,0,0,0,0.02977453451603651,0,0.0,0.0008047171490820678,0.0,GK,0,2,0,0,2.1701663229614496,2.199940857477486
2334,Ludovic Baal,Rennes,Ligue_1,2,122,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0.18299856781959534,0.18299856781959534
2335,Giovanni Sio,Montpellier,Ligue_1,1,67,0,0,0,0,0.045386116951704025,0,0.0,0.060966425756020334,0.0,F,0,2,0,0,0.11675728857517242,0.16214340925216675
2336,Yoann Gourcuff,Dijon,Ligue_1,8,117,0,0,0,0.38032712042331696,0.13339709304273129,0.38032712042331696,0.29255932340255153,0.10261314849440868,0.29255932340255153,S,7,3,0,0,0.30656994227319956,0.5788666605949402
2337,Hamari Traore,Rennes,Ligue_1,34,2974,0,0,2,1.9845113498158753,3.7594531793147326,1.9845113498158753,0.06005582430512064,0.11376959856702284,0.06005582430512064,D M S,29,34,7,0,8.47491772286594,11.585521752014756
2338,Aly Ndom,"Caen,Reims",Ligue_1,12,396,0,0,0,0.06193967070430517,0.02430582605302334,0.06193967070430517,0.014077197887342085,0.005524051375687122,0.014077197887342085,M S,3,1,2,0,0.1683858372271061,0.2546313339844346
2339,Paul Bernardoni,Nimes,Ligue_1,38,3420,0,0,0,0,0.03739434666931629,0,0.0,0.000984061754455692,0.0,GK,0,2,0,0,2.032067428342998,2.060216943733394
2340,Cédric Yambéré,Dijon,Ligue_1,33,2806,0,0,0,2.1642230041325092,0.2507400531321764,2.1642230041325092,0.06941556321166281,0.008042268275800384,0.06941556321166281,D S,22,3,4,0,3.0999591425061226,3.5829417519271374
2341,Anthony Lopes,Lyon,Ligue_1,34,3060,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,6.1256446577608585,6.1256446577608585
2342,Rafael,Lyon,Ligue_1,18,1004,0,0,1,0.060768160969018936,0.6914006490260363,0.060768160969018936,0.005447345106784566,0.06197814582902716,0.005447345106784566,D M S,2,11,4,1,3.4722651168704033,4.080646691843867
2343,Jérémy Morel,Lyon,Ligue_1,12,1067,0,0,0,0.042236621491611004,0.20617332495748997,0.042236621491611004,0.0035626016253467578,0.0173904397808567,0.0035626016253467578,D,3,3,4,0,4.334436975419521,4.484079919755459
2344,Mathieu Gorgelin,Lyon,Ligue_1,4,360,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.4443119838833809,0.4443119838833809
2345,Thiago Silva,Paris Saint Germain,Ligue_1,25,2076,0,0,1,0.9879710115492344,0.6488245464861393,0.9879710115492344,0.04283111321745236,0.028128231784081182,0.04283111321745236,D S,12,6,4,0,13.947457188740373,14.341609293594956
2346,Yoan Cardinale,Nice,Ligue_1,3,270,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.45994924008846283,0.45994924008846283
2347,Paul Baysse,"Bordeaux,Caen",Ligue_1,21,1866,0,0,0,0.4631242398172617,0.5746560152620077,0.4631242398172617,0.022337181984755386,0.027716528067299406,0.022337181984755386,D S,9,5,3,1,1.540939631871879,1.5936740897595882
2348,Romain Genevois,Caen,Ligue_1,6,355,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0,0
2349,Hilton,Montpellier,Ligue_1,36,3234,0,0,2,1.781997611746192,0.6024586167186499,1.781997611746192,0.04959177027122983,0.016766009741706396,0.04959177027122983,D,16,8,5,1,3.912240487523377,4.409943765960634
2350,Adama Soumaoro,Lille,Ligue_1,20,1733,0,0,1,0.506774827837944,0.5524041596800089,0.506774827837944,0.026318369593430445,0.02868804060657865,0.026318369593430445,D,6,3,5,1,4.181017451919615,4.2660017823800445
2351,Djibril Sidibe,Monaco,Ligue_1,26,2064,0,0,2,0.9656310603022575,3.4944986570626497,0.9656310603022575,0.04210600553643565,0.1523763949300574,0.04210600553643565,D M S,18,31,5,0,4.139820648357272,6.426855802536011
2352,Yassine Benzia,Lille,Ligue_1,2,162,0,0,1,0.17495105415582657,0.803976833820343,0.17495105415582657,0.09719503008657032,0.4466537965668572,0.09719503008657032,M,6,5,0,0,1.147965943440795,1.3485622853040695
2353,Youssouf Kone,Lille,Ligue_1,20,1712,0,0,1,0.06645913515239954,0.8458417393267155,0.06645913515239954,0.0034937629460957704,0.04446597928703527,0.0034937629460957704,D S,5,16,3,0,6.404132135212421,6.775491036474705
2354,Jacques-Alaixys Romao,Reims,Ligue_1,36,3172,0,0,3,1.0649717319756746,2.655339843593538,1.0649717319756746,0.03021672631709039,0.07534066391028323,0.03021672631709039,M,15,11,8,1,4.988072351552546,6.883906283415854
2355,Yohann Pelé,Marseille,Ligue_1,9,678,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,0.3271206393837929,0.3271206393837929
2356,Rolando,Marseille,Ligue_1,10,805,0,0,0,0.4811280332505703,0.04211937263607979,0.4811280332505703,0.05379071179198923,0.004708998182915753,0.05379071179198923,D S,8,1,2,0,2.011251538991928,2.116364896297455
2357,Youssouf Sabaly,Bordeaux,Ligue_1,23,1914,0,0,1,0.44951830711215734,2.103181729093194,0.44951830711215734,0.021137224472358496,0.09889569259058906,0.021137224472358496,D M S,12,19,3,0,3.2096693329513073,4.261491913348436
2358,Maxime Dupé,Nantes,Ligue_1,11,938,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,1,0,1.129670413210988,1.129670413210988
2359,Danijel Subasic,Monaco,Ligue_1,14,1142,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,0.46120142191648483,0.46120142191648483
2360,Andrea Raggi,Monaco,Ligue_1,6,495,0,0,0,0.10170118510723114,0.2824472710490227,0.10170118510723114,0.018491124564951115,0.05135404928164049,0.018491124564951115,D M,1,3,1,1,0.7410710863769054,1.0235183537006378
2361,Almamy Touré,Monaco,Ligue_1,4,348,0,0,0,0.050679415464401245,0.07105432450771332,0.050679415464401245,0.01310674537872446,0.018376118407167238,0.01310674537872446,D,2,2,0,0,0.8093317896127701,0.8483369126915932
2362,Corentin Jean,Toulouse,Ligue_1,19,610,0,0,0,1.4699042961001396,1.5256705600768328,1.4699042961001396,0.21687112565411895,0.2250989350933032,0.21687112565411895,F M S,14,9,1,0,0.23962105996906757,3.0092567186802626
2363,Benjamin Lecomte,Montpellier,Ligue_1,37,3330,0,0,0,0,0.01541623380035162,0,0.0,0.0004166549675770708,0.0,GK,0,1,1,0,2.6109872721135616,2.6264035059139132
2364,Christophe Kerbrat,Guingamp,Ligue_1,25,2101,0,0,0,0.04106651712208986,0.5390924215316772,0.04106651712208986,0.0017591558976621075,0.023092964273132295,0.0017591558976621075,D,2,1,3,1,1.8020497504621744,1.8020497504621744
2365,Yoann Andreu,Angers,Ligue_1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2366,Cheikh Ndoye,Angers,Ligue_1,27,2339,0,0,3,1.6531189139932394,1.7366893254220486,1.6531189139932394,0.06360867988858125,0.06682430067891594,0.06360867988858125,M S,39,16,4,0,3.1141757452860475,5.706580512225628
2367,Arnold Bouka Moutou,Dijon,Ligue_1,3,60,0,0,0,0.009339003823697567,0,0.009339003823697567,0.01400850573554635,0.0,0.01400850573554635,S,1,0,0,0,0.053932156413793564,0.06327116023749113
2368,Stéphane Ruffier,Saint-Etienne,Ligue_1,37,3330,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,4.3047617063857615,4.3047617063857615
2369,Vincent Pajot,Angers,Ligue_1,13,731,0,0,0,0.45877198223024607,0.8326172083616257,0.45877198223024607,0.056483554583751226,0.10251101060539851,0.056483554583751226,M S,12,4,2,0,1.8007318954914808,1.955040706321597
2370,Ronael Pierre Gabriel,Monaco,Ligue_1,4,356,0,0,0,0,0.023531263694167137,0,0.0,0.0059489149788624785,0.0,D,0,1,1,0,0.20366496592760086,0.20366496592760086
2371,Jessy Moulin,Saint-Etienne,Ligue_1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.2451941817998886,0.2451941817998886
2372,Ole Selnaes,Saint-Etienne,Ligue_1,20,1685,0,0,5,0.3902309099212289,2.4962693518027663,0.3902309099212289,0.02084319400172736,0.1333318941615721,0.02084319400172736,M S,12,21,6,0,5.268658204935491,6.93822795432061
2373,Ronny Rodelin,Guingamp,Ligue_1,17,786,0,0,0,1.4444967024028301,0.48155564349144697,1.4444967024028301,0.16540038577131644,0.055139959178409956,0.16540038577131644,M S,27,9,0,0,1.5367172984406352,2.75049751624465
2374,Abdoulaye Diallo,Rennes,Ligue_1,6,497,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.7393611576408148,0.7393611576408148
2375,Koffi Djidji,Nantes,Ligue_1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,D,0,0,0,0,0.5117617249488831,0.5117617249488831
2376,Marco Verratti,Paris Saint Germain,Ligue_1,26,1887,0,0,2,0.11304914392530918,3.6611363776028156,0.11304914392530918,0.00539185106162047,0.1746169973419467,0.00539185106162047,M S,3,30,7,0,17.112321250140667,18.480411052703857
2377,Lass Diarra,Paris Saint Germain,Ligue_1,3,159,0,0,0,0,0.038105446845293045,0,0.0,0.02156912085582625,0.0,M S,0,1,0,0,0.5673756971955299,0.5673756971955299
2378,Florent Balmont,Dijon,Ligue_1,20,1084,0,0,1,0.07836979068815708,0.7273881807923317,0.07836979068815708,0.006506716939053633,0.060392007630359644,0.006506716939053633,M S,5,18,3,0,3.17555099632591,3.674705099314451
2379,Moustapha Diallo,Nimes,Ligue_1,7,474,0,0,1,0.21946751326322556,0.06933892704546452,0.21946751326322556,0.041671046822131436,0.013165619059265414,0.041671046822131436,M S,6,2,5,0,0.1149331871420145,0.3388921953737736
2380,Maxime Poundje,Bordeaux,Ligue_1,30,2531,0,0,2,0.2893287520855665,1.3459545243531466,0.2893287520855665,0.010288260643105882,0.04786088786716049,0.010288260643105882,D M S,10,30,4,0,3.7634522542357445,4.651331640779972
2381,Jemerson,Monaco,Ligue_1,25,2229,0,0,1,0.2525342423468828,0.23597577586770058,0.2525342423468828,0.010196537376051796,0.009527958648763145,0.010196537376051796,D M,7,5,8,1,3.024158548563719,3.185193106532097
2382,Dimitry Bertaud,Montpellier,Ligue_1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.04445546865463257,0.04445546865463257
2383,Steven Moreira,Toulouse,Ligue_1,10,868,0,0,0,0.530714163556695,0.17591130454093218,0.530714163556695,0.055027966267399246,0.018239651392492968,0.055027966267399246,D M,7,4,2,0,0.6712857037782669,1.2634687684476376
2384,Presnel Kimpembe,Paris Saint Germain,Ligue_1,24,2004,0,0,1,0.19558171555399895,0.6923405900597572,0.19558171555399895,0.008783609979970013,0.031093140272144788,0.008783609979970013,D S,4,4,4,1,8.855918563902378,9.431296281516552
2385,Marvin Martin,Reims,Ligue_1,13,628,0,0,1,0.2885839566588402,0.6473942045122385,0.2885839566588402,0.04135757340652168,0.09277942421353737,0.04135757340652168,M S,7,11,1,0,0.8969959300011396,1.3065017350018024
2386,Jaroslav Plasil,Bordeaux,Ligue_1,23,1452,0,0,1,0.8991185603663325,0.42172641307115555,0.8991185603663325,0.05573048927890491,0.02614006692589807,0.05573048927890491,M S,14,12,2,0,3.1281072311103344,3.5517594181001186
2387,Emmanuel Imorou,Caen,Ligue_1,16,1118,0,0,1,0.09815001673996449,0.219512477517128,0.09815001673996449,0.007901164138279789,0.017670950784026404,0.007901164138279789,D M S,3,3,2,0,1.120020655915141,1.3000500034540892
2388,Ismael Diomande,Caen,Ligue_1,18,1303,0,0,1,0.11098254099488258,0.31434354186058044,0.11098254099488258,0.007665716569101637,0.021712140266655595,0.007665716569101637,D M S,9,4,4,1,0.9840747667476535,1.3741148114204407
2389,Mexer,Rennes,Ligue_1,29,2474,0,0,0,0.5934545360505581,0.13382510095834732,0.5934545360505581,0.02158888773021432,0.004868334311338423,0.02158888773021432,D,7,4,3,0,4.439670919440687,4.4736041417345405
2390,Olivier Boscagli,Nice,Ligue_1,14,862,0,0,1,0.3337867697700858,0.745911612175405,0.3337867697700858,0.03485012677413889,0.07787940266332535,0.03485012677413889,D M S,4,11,1,0,2.1286387741565704,2.6562345027923584
2391,Enock Kwateng,Nantes,Ligue_1,30,2029,0,0,1,0.21695942990481853,1.7248471658676863,0.21695942990481853,0.009623631686265977,0.07650874565209057,0.009623631686265977,D M S,5,19,4,0,3.2234820248559117,4.685238028876483
2392,Charles Traore,Nantes,Ligue_1,13,1166,0,0,0,0.1460092831403017,1.0835798382759094,0.1460092831403017,0.011270013278410937,0.08363823794582491,0.011270013278410937,D M,7,6,3,0,1.0532975401729345,2.1996662206947803
2393,Kevin N&#039;Doram,Monaco,Ligue_1,4,192,0,0,0,0.07756014913320541,0,0.07756014913320541,0.03635631990619004,0.0,0.03635631990619004,D S,1,0,2,0,0.6836817115545273,0.6836817115545273
2394,Grejohn Kyei,Reims,Ligue_1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2395,Wesley Lautoa,Dijon,Ligue_1,34,3033,0,0,0,0.4651824729517102,0.19417175836861134,0.4651824729517102,0.01380363421221692,0.005761773245359387,0.01380363421221692,D M,14,4,11,1,5.237790513783693,5.404384566470981
2396,Pierre-Yves Polomat,Saint-Etienne,Ligue_1,18,948,0,0,2,0.1677476977929473,2.0850661480799317,0.1677476977929473,0.015925414347431704,0.19794931785568973,0.015925414347431704,D M S,5,13,2,0,3.9838151670992374,4.345737700350583
2397,Nolan Mbemba,Reims,Ligue_1,8,350,0,0,0,0.08314786292612553,0.010919990949332714,0.08314786292612553,0.021380879038146564,0.002807997672685555,0.021380879038146564,D M S,4,1,0,0,0.7581974305212498,0.8071810342371464
2398,Adama Traoré,Monaco,Ligue_1,6,238,0,0,1,0.24107255227863789,0.39746754616498947,0.24107255227863789,0.09116188951713197,0.15030285359180273,0.09116188951713197,F M S,6,6,0,0,0.8681861981749535,1.1316189840435982
2399,Kevin Rimane,Paris Saint Germain,Ligue_1,1,3,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2400,Anthony Walongwa,Nantes,Ligue_1,1,90,0,0,0,0.08623867481946945,0,0.08623867481946945,0.08623867481946945,0.0,0.08623867481946945,D,1,0,0,0,0.07916659116744995,0.07916659116744995
2401,Alexis Alegue,Nantes,Ligue_1,1,4,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2402,Samuel Grandsir,"Monaco,Strasbourg",Ligue_1,20,695,0,0,1,0.1733622383326292,2.538758598268032,0.1733622383326292,0.022449786258901625,0.32876010625053653,0.022449786258901625,F M S,7,8,1,2,1.906408168375492,2.8984843622893095
2403,Seydou Sy,Monaco,Ligue_1,3,220,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,0.16026365011930466,0.16026365011930466
2404,Milan Gajic,Bordeaux,Ligue_1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,D,0,0,0,0,0,0
2405,Romain Del Castillo,Rennes,Ligue_1,29,1333,0,0,3,0.6641606520861387,3.158970668911934,0.6641606520861387,0.04484205452944673,0.2132838411118335,0.04484205452944673,D F M S,20,24,1,0,2.894611815456301,4.963129299227148
2406,Hassane Kamara,Reims,Ligue_1,16,910,0,0,0,0.7977659683674574,0.36865486670285463,0.7977659683674574,0.07889993093744084,0.03646037143215046,0.07889993093744084,D M S,9,6,1,0,2.230409801006317,3.227265141904354
2407,Denis Poha,Rennes,Ligue_1,2,24,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2408,Nicolas Janvier,Rennes,Ligue_1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2409,Mike Maignan,Lille,Ligue_1,38,3420,0,0,0,0,0.03072742372751236,0,0.0,0.0008086164138819042,0.0,GK,0,1,1,0,5.710963471792638,5.74169089179486
2410,Lucas Tousart,Lyon,Ligue_1,30,1719,0,0,0,0.7528008753433824,0.4514270080253482,0.7528008753433824,0.039413658394941486,0.023634921886143884,0.039413658394941486,M S,24,10,1,2,6.552284978330135,7.444657552987337
2411,Ludovic Butelle,Angers,Ligue_1,36,3240,0,0,0,0.05759104713797569,0.04305296763777733,0.05759104713797569,0.0015997513093882138,0.0011959157677160369,0.0015997513093882138,GK,1,1,1,1,3.3522429186850786,3.3952958900481462
2412,Quentin Cornette,Amiens,Ligue_1,5,209,0,0,0,0.1679051499813795,0,0.1679051499813795,0.07230365310202945,0.0,0.07230365310202945,F M S,5,0,0,0,0.06127800978720188,0.14979339949786663
2413,Kelvin Adou,Toulouse,Ligue_1,32,2880,0,0,1,0.5137012535706162,0.82674490660429,0.5137012535706162,0.016053164174081758,0.025835778331384063,0.016053164174081758,D M,18,8,6,0,4.5640171486884356,5.394891231320798
2414,Jeremy Gelin,Rennes,Ligue_1,22,1258,0,0,0,0.40624795109033585,0.10640559066087008,0.40624795109033585,0.029063843877686985,0.007612482638694997,0.029063843877686985,D M S,7,5,3,1,2.1604906357824802,2.4563537295907736
2415,Alexandre Olliero,Nantes,Ligue_1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.014840271323919296,0.014840271323919296
2416,Grégory Sertic,Marseille,Ligue_1,4,106,0,0,0,0.054956357926130295,0,0.054956357926130295,0.046661058616525725,0.0,0.046661058616525725,M S,1,0,1,0,0.07128943875432014,0.07128943875432014
2417,Stéphane Mbia,Toulouse,Ligue_1,5,449,0,0,0,0.04889511689543724,0.014726021327078342,0.04889511689543724,0.009800802941178957,0.0029517637403943227,0.009800802941178957,D M,1,1,1,0,0.9018778959289193,0.9166039172559977
2418,Stefan Mitrovic,Strasbourg,Ligue_1,34,3031,0,0,0,1.10235046595335,0.1979675367474556,1.10235046595335,0.032732280414319206,0.005878283836117124,0.032732280414319206,D,14,2,8,2,3.521266547963023,3.5963590126484632
2419,Zacharie Boucher,Angers,Ligue_1,2,180,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.015299374237656593,0.015299374237656593
2420,Romain Métanire,Reims,Ligue_1,5,310,0,0,0,0.30035266280174255,0.010258231312036514,0.30035266280174255,0.08719916016824784,0.00297819618736544,0.08719916016824784,D S,1,1,1,1,0.47885009460151196,0.7792027536779642
2421,Brice Samba,Caen,Ligue_1,38,3420,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,1.1080011669546366,1.1080011669546366
2422,Pierrick Valdivia,Nimes,Ligue_1,2,25,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2423,Baissama Sankoh,Caen,Ligue_1,15,641,0,0,0,0.3362688943743706,0.03958620876073837,0.3362688943743706,0.0472140413318149,0.00555812603504907,0.0472140413318149,M S,4,2,2,1,1.115299016237259,1.4696223977953196
2424,Marc-Aurele Caillard,Guingamp,Ligue_1,21,1890,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.4573391266167164,0.4573391266167164
2425,Jean Eudes Aholou,Monaco,Ligue_1,17,1078,0,0,1,0.6101027876138687,0.8452037088572979,0.6101027876138687,0.050936225310990894,0.07056431706600817,0.050936225310990894,M S,14,8,2,0,1.4478331292048097,2.01484614610672
2426,Bilal Boutobba,Montpellier,Ligue_1,2,28,0,0,0,0.07814207673072815,0.057277873158454895,0.07814207673072815,0.25117096092019764,0.18410744943789073,0.25117096092019764,S,3,1,0,0,0.08650200068950653,0.22192195057868958
2427,Mariano,Lyon,Ligue_1,3,144,0,0,0,0.16339459642767906,0.09205897152423859,0.16339459642767906,0.10212162276729941,0.057536857202649117,0.10212162276729941,F S,3,1,0,0,0.13116960227489471,0.24471062421798706
2428,Ganso,Amiens,Ligue_1,12,508,0,0,2,0.4031704571098089,1.0776247270405293,0.4031704571098089,0.07142783688953308,0.19091776660166856,0.07142783688953308,M S,3,17,0,0,1.1055343677289784,1.8412369904108346
2429,Vukasin Jovanovic,Bordeaux,Ligue_1,16,1378,0,0,0,0.10807666182518005,0.03352939710021019,0.10807666182518005,0.007058707956651818,0.0021898735406523347,0.007058707956651818,D S,1,1,7,1,3.242379886098206,3.2759092869237065
2430,Baptiste Reynet,Toulouse,Ligue_1,31,2704,0,0,0,0,0.4409360885620117,0,0.0,0.014676127208055124,0.0,GK,0,4,0,1,1.2509158393368125,1.6693626185879111
2431,Valentin Rosier,Dijon,Ligue_1,18,1457,0,0,4,0.34997900761663914,1.5251941420137882,0.34997900761663914,0.021618469928275583,0.09421240410517566,0.021618469928275583,D M S,13,12,2,0,3.6694204788655043,4.651695217937231
