,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
22,Pedro,Chelsea,EPL,35,2178,9,9,9,5.991285152733326,5.526838848367333,5.991285152733326,0.2475737666418729,0.2283817705936914,0.2475737666418729,F M S,59,42,6,0,6.784707440063357,16.252319436520338,65278,631,0
23,Gylfi Sigurdsson,Swansea,EPL,38,3329,9,6,13,8.569290215149522,8.26896715350449,6.285783709958196,0.2316720094212847,0.2235527316958258,0.1699370783707532,F M S,116,79,2,0,3.8264177944511175,10.746342577040195,90466,2288,0
24,Andre Gray,Burnley,EPL,32,2279,9,7,3,7.5646293964236975,1.4715806897729635,6.0422917399555445,0.2987348160062013,0.0581142001226707,0.2386161722667832,F S,47,19,2,0,2.105895319953561,7.819863164797425,120565,1132,0
25,Álvaro Negredo,Middlesbrough,EPL,36,2891,9,7,4,8.803118656389415,4.100407935678959,7.28078097384423,0.2740507364493418,0.1276501951612266,0.2266586951386996,F S,69,26,5,0,2.790741080418229,11.963991000317035,18644,641,0
26,Adam Lallana,Liverpool,EPL,31,2371,8,8,7,4.506964704953134,4.11239049769938,4.506964704953134,0.1710783734482421,0.1561008624179435,0.1710783734482421,F M S,50,42,3,0,10.077395507134495,16.629958100616932,43530,31,0
27,Mesut Özil,Arsenal,EPL,33,2856,8,8,9,5.606559839099646,8.070466492325068,5.606559839099646,0.1766773058539804,0.2543214230774706,0.1766773058539804,M S,40,100,2,0,14.728361110202968,22.84275530651212,35664,11,0
28,Manuel Lanzini,West Ham,EPL,35,2727,8,6,2,6.071730084717274,4.0067572221159935,4.549392390996218,0.2003871315088209,0.1322362119510229,0.1501449633992151,F M S,69,57,9,0,8.28710924088955,13.376224284991622,135853,379,0
29,Christian Eriksen,Tottenham,EPL,36,3181,8,8,15,8.864706524647772,11.74069780483842,8.864706524647772,0.2508090497385412,0.3321794411931649,0.2508090497385412,M,133,112,0,0,10.89121271762997,22.94315988570452,69633,148,0
30,Willian,Chelsea,EPL,34,1509,8,8,2,3.756879383698106,3.064137725159526,3.756879383698106,0.2240683529044596,0.1827517529916218,0.2240683529044596,F M S,44,51,3,0,4.566343067213893,9.140881100669503,52769,631,0
31,Salomón Rondón,West Bromwich Albion,EPL,38,2902,8,8,2,9.357964286580682,2.852167099714279,9.357964286580682,0.2902194299766579,0.0884545275583339,0.2902194299766579,F S,93,26,2,0,2.5777680734172463,13.401623196899893,80197,984,0
32,Junior Stanislas,Bournemouth,EPL,21,1489,7,5,5,4.84796876180917,3.854853673838079,3.325631027109921,0.2930269903041137,0.2329998862628791,0.2010119492544613,M S,43,22,1,0,4.26849808730185,7.382432241924107,87672,989,0
33,Divock Origi,Liverpool,EPL,34,1450,7,7,3,5.523564676754177,1.602315817028284,5.523564676754177,0.3428419454537075,0.099454085194859,0.3428419454537075,F S,37,16,0,0,1.965678753331304,7.650571350008249,148368,31,0
34,James Milner,Liverpool,EPL,36,3170,7,0,3,7.355007588863373,3.95104325003922,1.265656827017665,0.2088172501570042,0.1121747294963816,0.0359334745840977,D M,36,56,5,0,12.45564359985292,14.35893777385354,3333,31,0
35,Wilfried Zaha,Crystal Palace,EPL,35,3033,7,7,9,5.5702579310163856,4.54127433244139,5.5702579310163856,0.1652895528491509,0.13475591490924,0.1652895528491509,F M S,49,38,8,0,3.012104896828532,12.49816120043397,145988,873,0
36,Andy Carroll,West Ham,EPL,18,1318,7,7,1,4.521654654294252,1.721797967329621,4.521654654294252,0.3087624574252524,0.1175734575566509,0.3087624574252524,F S,39,14,3,0,3.009643971920013,6.552715137600899,48066,379,0
37,Etienne Capoue,Watford,EPL,37,3231,7,7,1,3.717310607433319,1.509295605123043,3.717310607433319,0.1035462564744657,0.042041660309834,0.1035462564744657,M,50,37,5,0,2.68003024160862,6.283082967624068,63494,1010,0
38,Raheem Sterling,Manchester City,EPL,33,2532,7,7,6,8.106001383624971,5.496263796463609,8.106001383624971,0.2881280112662904,0.1953648268885169,0.2881280112662904,F M S,64,46,7,0,6.755210315808654,18.462579221464694,134425,281,0
39,Nathan Redmond,Southampton,EPL,37,2917,7,7,1,4.817707696929574,5.891833748668432,4.817707696929574,0.1486437067959073,0.181784380315447,0.1486437067959073,F M S,83,57,2,1,6.430118191987276,15.177740208804607,129078,180,0
40,Peter Crouch,Stoke,EPL,27,1319,7,7,2,5.874592637643218,3.203837755136192,5.874592637643218,0.40084407686724,0.2186090962564497,0.40084407686724,F S,37,17,3,0,1.76161577552557,7.918547287583351,4072,512,0
41,Islam Slimani,Leicester,EPL,23,1275,7,6,4,6.82391251809895,2.0667083468288183,6.062743680551648,0.4816879424540435,0.1458852950702695,0.4279583774507046,F S,35,17,1,0,2.0830837078392506,7.70701452717185,174915,1003,0
42,Robert Snodgrass,"Hull,West Ham",EPL,35,2563,7,5,5,4.38358767144382,4.324670488014817,2.8612499739974737,0.1539301172180818,0.1518612344601379,0.1004730775106409,F M S,50,61,2,0,3.4333377704024315,5.552827124483883,22614,3008,379
43,Gabriel Jesus,Manchester City,EPL,10,649,7,6,4,7.243859618902206,1.890665166079998,6.482727557420731,1.004541395533434,0.2621877734163325,0.8989914948657408,F M S,24,10,2,0,1.1323138484731317,8.800844706594944,363205,281,0
44,Kevin De Bruyne,Manchester City,EPL,36,2893,6,6,18,6.771996598690748,15.88864896632731,6.010864537209272,0.2106739349748245,0.4942891140578838,0.1869954401482317,F M S,86,103,4,0,15.75401532649994,28.542687937617305,88755,281,0
45,Callum Wilson,Bournemouth,EPL,20,1382,6,3,0,5.365591797977686,0.550071083009243,3.082085270434618,0.3494234890144658,0.0358222847111663,0.2007146702887956,F S,31,8,0,0,0.8914682120084763,4.324738476425409,123682,989,0
46,Joe Allen,Stoke,EPL,36,2942,6,6,2,5.681928787380457,4.653246657922864,5.681928787380457,0.1738183517553505,0.1423494898752745,0.1738183517553505,M S,40,28,9,0,6.203423120081425,13.03703092597425,51452,512,0
47,Juan Mata,Manchester United,EPL,25,1641,6,6,3,5.6651326939463615,4.540481215342879,5.6651326939463615,0.3107019759019942,0.2490209076056423,0.3107019759019942,F M S,40,45,3,0,6.035138588398695,11.835173726081848,44068,985,0
48,Gary Cahill,Chelsea,EPL,37,3299,6,6,0,3.297440253198147,0.1710184812545776,3.297440253198147,0.0899574485564817,0.0046655542021558,0.0899574485564817,D S,24,5,5,0,7.805241160094738,7.968182640150189,27511,631,0
49,Leroy Fer,Swansea,EPL,34,2393,6,6,2,5.205665294080973,1.055048357695341,5.205665294080973,0.1957834836887954,0.0396800468836526,0.1957834836887954,D M S,36,18,9,0,4.929780047386885,7.079868838191032,63342,2288,0
50,André Ayew,West Ham,EPL,25,1432,6,6,3,7.654202967882156,2.366946253925562,7.654202967882156,0.4810602423948282,0.1487605885847071,0.4810602423948282,F M S,33,15,1,0,1.3524769162759185,9.077344642952085,45403,379,0
